深圳迪富酒店,华强北商业区,福田区,振华路111号中电迪富大厦14楼办理入住,http://www.zhuna.cn/hotel-1165019.html,573
深圳北站希尔顿欢朋酒店,深圳北站地区,龙华区,民治街道星河传奇花园三期商夏C座,http://www.zhuna.cn/hotel-1363047.html,697
奈威S酒店(深圳海岸城店),海岸城/后海,南山区,粤海街道创业路社区南商路82号,http://www.zhuna.cn/hotel-1153266.html,421
禾尖S酒店(深圳科技园店),科技园,南山区,滨海大道3388号三诺智慧大厦1层、10-13层,http://www.zhuna.cn/hotel-1459028.html,432
康铂酒店(深圳龙城广场地铁站店),龙岗中心区/大运新城,龙岗区,龙岗街道龙河路26号,http://www.zhuna.cn/hotel-131393.html,313
深圳荷摩登酒店,深圳国际会展中心商圈,宝安区,沙井街道民主社区民主大道蚝三商务大厦十二层 /十三层,http://www.zhuna.cn/hotel-1152421.html,297
禾尖S酒店(深圳高新园店),科技园,南山区,粤海街道高新社区高新南一道013号赋安科技大楼A栋1层,http://www.zhuna.cn/hotel-1377025.html,463
深圳海上世界明华轮·美仑酒店,深圳湾口岸/蛇口,南山区,蛇口海上世界广场,http://www.zhuna.cn/hotel-125816.html,528
深圳珀丽酒店,田贝/水贝珠宝城,罗湖区,布心路3033号水贝壹号B座,http://www.zhuna.cn/hotel-1149677.html,637
全季酒店(深圳光明天汇城店),光明新区,光明区,红花南路红花丽苑A座,http://www.zhuna.cn/hotel-1622589.html,430
雅好花园酒店(深圳松岗地铁站店),松岗商业中心区,宝安区,松岗街道红星社区河滨南路66号誉耀金都大厦六到十三楼,http://www.zhuna.cn/hotel-1363068.html,182
桔子酒店(深圳前海碧海湾店),宝安中心区/前海,宝安区,西乡大道296号瑞丰城劳动大厦,http://www.zhuna.cn/hotel-115635.html,362
深圳中航城格兰云天大酒店,华强北商业区,福田区,深南中路3024号,http://www.zhuna.cn/hotel-6381.html,1037
桔子水晶深圳南山科技园酒店,科技园,南山区,粤海街道科技中三路科兴科学园D3栋,http://www.zhuna.cn/hotel-1619248.html,579
格林东方酒店(深圳平湖华南城禾花地铁站店),平湖/华南城,龙岗区,平湖街道平新北路162号(广隆大厦),http://www.zhuna.cn/hotel-328101.html,333
深圳大梅沙湾游艇度假酒店,大梅沙/小梅沙/东部华侨城,盐田区,大梅沙盐梅路89号,http://www.zhuna.cn/hotel-215178.html,1000
深圳求水山酒店(蓝谷森林店),布吉/深圳东站,龙岗区,南湾街道办南园路求水山景区山顶,http://www.zhuna.cn/hotel-897877.html,569
深圳星河吉酒店臻品之选,坂田,龙岗区,坂田街道雅南路8号(星河WORLD园区内),http://www.zhuna.cn/hotel-1717771.html,895
深圳坤宜美居酒店,平湖/华南城,龙岗区,平湖街道凤凰大道33号,http://www.zhuna.cn/hotel-1514822.html,468
深圳星都深航鹏雅酒店,布吉/深圳东站,龙岗区,布吉街道大芬社区星都里,http://www.zhuna.cn/hotel-1188247.html,393
