郑州二七广场美仑酒店,二七广场,二七区,铭功路258号,http://www.zhuna.cn/hotel-1071595.html,352
郑州华加信文轩酒店,龙子湖高校区,金水区,相济路与文苑南路交叉口，河南省大学生就业创业综合服务基地院内,http://www.zhuna.cn/hotel-1016207.html,269
郑州花园北路美居酒店,惠济万达商业区,惠济区,花园北路与金达路交叉口西,http://www.zhuna.cn/hotel-1135646.html,284
和颐酒店(郑州国际会展中心店),曼哈顿商业区,金水区,金水路玉凤路交叉口西北角(安钢大厦),http://www.zhuna.cn/hotel-430250.html,313
郑州彼尔曼大酒店,市政府/西郊,中原区,中原中路82号(中原万达对面),http://www.zhuna.cn/hotel-508066.html,501
星程酒店(郑州中博中心酒店),曼哈顿商业区,管城区,郑汴路96号中原信托大厦,http://www.zhuna.cn/hotel-1668894.html,232
米诺斯酒店(郑州南三环大学路店),二七万达/客运总站地区,二七区,南三环与大学南路交叉口西南角红星美凯龙1号楼,http://www.zhuna.cn/hotel-1365205.html,313
郑州金水希尔顿欢朋酒店,农业路/文化路,金水区,农业路27号,http://www.zhuna.cn/hotel-876861.html,410
郑州悦际酒店,市政府/西郊,中原区,建设西路112号楼,http://www.zhuna.cn/hotel-952539.html,805
郑州粤海酒店,二七广场,二七区,德化街39号,http://www.zhuna.cn/hotel-17725.html,306
艾尚酒店(郑州郑东新区高铁站店),郑州高铁东站区,金水区,东风南路与创业路交叉口向西200米路北,http://www.zhuna.cn/hotel-270856.html,548
郑州朵哈国际假日宾馆,金水区,金水区,中州大道与北三环交叉口西南角,http://www.zhuna.cn/hotel-535233.html,303
郑州大河锦江饭店,花园路/经三路沿线,金水区,花园路66号(花园路与纬五路交叉口),http://www.zhuna.cn/hotel-10906.html,383
郑州郑东新区雅乐轩酒店,郑州高铁东站区,金水区,金水东路49号，金水东路与心怡路交叉口西南角,http://www.zhuna.cn/hotel-41485.html,381
郑州文津博雅酒店,惠济万达商业区,惠济区,文化北路与英才街交叉口东侧路北,http://www.zhuna.cn/hotel-1356999.html,355
陌上轻奢酒店(郑州二七万达航海路店),二七万达/客运总站地区,二七区,嵩山路与航海路交汇处西北角东方大厦(齐礼阎地铁C口西北角),http://www.zhuna.cn/hotel-1101844.html,306
郑州颐和酒店,国际会展中心CBD/省政府,金水区,正光北街与众旺路东北角,http://www.zhuna.cn/hotel-527627.html,350
艾尚酒店(郑州中州大道郑汴路店),曼哈顿商业区,金水区,郑汴路138号33号楼15号,http://www.zhuna.cn/hotel-43688.html,288
郑州铭汇文华酒店,富田太阳城/世纪欢乐园/金岱工业园,管城区,郑州市中州大道与航海东路交叉口向西880米路南,http://www.zhuna.cn/hotel-534991.html,293
郑州新华中州国际饭店,二七广场,管城区,人民路22号,http://www.zhuna.cn/hotel-6277.html,273
