宁波万达美华酒店丨京东京造,鄞州万达/印象城商业区,鄞州区,四明西路155号,http://www.zhuna.cn/hotel-1590806.html,375
和颐至格酒店(宁波东部新城会展中心店),东部新城/宁波文化广场/国际会展中心,鄞州区,宁东路611号,http://www.zhuna.cn/hotel-489994.html,307
桔子酒店(宁波火车站联丰路店),海曙商业区,海曙区,联丰路316号1楼、6楼至8楼,http://www.zhuna.cn/hotel-1659169.html,293
宁波花间堂·韩岭,东钱湖风景区,鄞州区,东钱湖旅游度假区韩岭村环湖东路1518号,http://www.zhuna.cn/hotel-883108.html,616
石浦大饭店(宁波科技创新中心智慧园店),高新区,鄞州区,甬江大道2660号,http://www.zhuna.cn/hotel-1465129.html,520
和颐酒店(宁波老外滩三江口江景店),老外滩/来福士广场,江北区,扬善路75号,http://www.zhuna.cn/hotel-299705.html,272
宁波云酒店,江北商业区,江北区,慈城镇尚志路18号,http://www.zhuna.cn/hotel-1616649.html,964
宜尚酒店(宁波联丰中路店),宁波栎社国际机场/杉井奥特莱斯/集士港商业区,海曙区,联丰中路1310号,http://www.zhuna.cn/hotel-965705.html,229
宁波乡遇·隐居云湖民宿,江北区,江北区,慈城镇南联村村委会进去200m,http://www.zhuna.cn/hotel-982074.html,779
宁波现代度假酒店,雪窦寺/蒋氏故里/溪口景区,奉化区,雪窦山三三省道,http://www.zhuna.cn/hotel-434127.html,888
宁波北城绿地铂骊酒店,江北商业区,江北区,金山路808号1号楼,http://www.zhuna.cn/hotel-1407965.html,468
星程酒店(宁波北仑保税南区富春店),北仑港区,北仑区,庐山西路139号,http://www.zhuna.cn/hotel-214323.html,244
天港禧悦酒店(宁波鄞州万达广场店),鄞州万达/印象城商业区,鄞州区,四明中路606号,http://www.zhuna.cn/hotel-104999.html,366
开元曼居臻选·宁波国际会展中心东部银泰城店,东部新城/宁波文化广场/国际会展中心,鄞州区,福明街道河清北路369号,http://www.zhuna.cn/hotel-507880.html,397
宁波东钱湖心宿福泉度假客舍,东钱湖风景区,鄞州区,东钱湖旅游度假区环湖东路韩天线福泉山大慈寺旁,http://www.zhuna.cn/hotel-507326.html,843
宁波钱湖悦庄酒店,东钱湖风景区,鄞州区,东钱湖旅游度假区安石路777号,http://www.zhuna.cn/hotel-29480.html,428
宁波罗蒙希尔顿花园酒店,南部商务区/罗蒙环球城/高教园商业区,鄞州区,鄞州大道1099号,http://www.zhuna.cn/hotel-510088.html,392
宁波南苑五龙潭度假酒店,五龙潭风景区,海曙区,龙观乡五龙潭风景区内,http://www.zhuna.cn/hotel-173964.html,3522
宁波溪口夜泊君亭酒店,雪窦寺/蒋氏故里/溪口景区,奉化区,武岭西路159号,http://www.zhuna.cn/hotel-1399449.html,600
南苑新城酒店(宁波南部商务区万达广场罗蒙环球城店),南部商务区/罗蒙环球城/高教园商业区,鄞州区,南部商务区泰康中路667号,http://www.zhuna.cn/hotel-105183.html,342
