和颐酒店(西宁王府井店),中心广场,城中区,西大街38号王府井B座老百姓大药房侧边,http://www.zhuna.cn/hotel-335322.html,152
西宁新春兰国际酒店,城西区人民公园,城北区,朝阳西路20号6号楼19层,http://www.zhuna.cn/hotel-1039164.html,309
和颐至格酒店(西宁海湖新区万达广场店),西宁市区,城西区,西关大街128号,http://www.zhuna.cn/hotel-538128.html,228
西宁昆仑东路亚朵酒店,大十字商业区,城东区,昆仑东路178号(城东区政府东侧),http://www.zhuna.cn/hotel-956723.html,355
西宁温泉假日酒店,城中区,城中区,麟河路31号,http://www.zhuna.cn/hotel-1271956.html,483
星程酒店(西宁力盟商业步行街),大十字商业区,城西区,西关大街32号,http://www.zhuna.cn/hotel-114247.html,194
西宁万枫酒店,青海藏医药文化博物馆,城北区,宁张路111号,http://www.zhuna.cn/hotel-1149399.html,506
西宁新丝路国际饭店,海湖新区万达广场,城西区,西川南路139号,http://www.zhuna.cn/hotel-451899.html,249
西宁万悦戴斯国际酒店,南川西路客运站,城中区,香格里拉大道16号院4号公寓楼,http://www.zhuna.cn/hotel-1267197.html,449
西宁普通酒店,海湖新区万达广场,城西区,西关大街131-5号,http://www.zhuna.cn/hotel-530617.html,206
西宁凯槟国际酒店,新宁广场,城北区,西海路54号,http://www.zhuna.cn/hotel-1238113.html,228
西宁柏威花园酒店,大十字商业区,城东区,花园北街3号,http://www.zhuna.cn/hotel-5770.html,222
西宁长江国际饭店,大十字商业区,城中区,长江路43号,http://www.zhuna.cn/hotel-1617371.html,337
青海胜利宾馆,中心广场,城西区,黄河路160号8号楼,http://www.zhuna.cn/hotel-19889.html,400
青海兴旺国际饭店,大十字商业区,城中区,西大街2号,http://www.zhuna.cn/hotel-26409.html,241
西宁果洛大酒店,西宁市区,城西区,西川南路23号,http://www.zhuna.cn/hotel-929335.html,311
西宁那朵酒店,大十字商业区,城中区,夏都大街232号佳华大厦,http://www.zhuna.cn/hotel-433728.html,240
西宁交通花苑酒店,新宁广场,城西区,五四大街40号,http://www.zhuna.cn/hotel-419279.html,294
青海锦江国际大酒店,西宁市区,城西区,海晏路71号,http://www.zhuna.cn/hotel-1268614.html,449
西宁自然里酒店,小桥大街,城北区,朝阳西路61-1号4号楼,http://www.zhuna.cn/hotel-923921.html,268
